Date,AskOpen,AskHigh,AskLow,AskClose,BidOpen,BidHigh,BidLow,BidClose,Volume
2013-04-03 21:00:00,1.01461,1.0167,1.01049,1.01281,1.01454,1.01668,1.01044,1.01279,34441
2013-04-04 21:00:00,1.01281,1.02359,1.01242,1.01756,1.01279,1.02359,1.01227,1.0173,34788
2013-04-07 21:00:00,1.01864,1.02144,1.01564,1.01662,1.01803,1.02143,1.01561,1.01677,25426
2013-04-08 21:00:00,1.01662,1.01755,1.01345,1.01643,1.01677,1.01756,1.01344,1.01631,28977
2013-04-09 21:00:00,1.01643,1.01702,1.01398,1.01437,1.01631,1.01678,1.01395,1.01427,22847
2013-04-10 21:00:00,1.01437,1.01573,1.00835,1.01045,1.01427,1.01565,1.00833,1.01024,27074
2013-04-11 21:00:00,1.01045,1.01456,1.00948,1.01381,1.01024,1.01454,1.00942,1.01322,27880
2013-04-14 21:00:00,1.01431,1.02595,1.01341,1.0252,1.01419,1.02589,1.01335,1.02519,47891
2013-04-15 21:00:00,1.0252,1.02593,1.02037,1.02129,1.02519,1.02575,1.02035,1.02118,42632
2013-04-16 21:00:00,1.02129,1.02942,1.02087,1.02646,1.02118,1.0294,1.02075,1.02648,44268
2013-04-17 21:00:00,1.02646,1.02775,1.02305,1.02595,1.02648,1.02771,1.02304,1.02585,39534
2013-04-18 21:00:00,1.02595,1.02699,1.02322,1.02688,1.02585,1.02695,1.02322,1.02661,32557
2013-04-21 21:00:00,1.02582,1.02858,1.02482,1.02586,1.02541,1.02856,1.02479,1.02578,31348
2013-04-22 21:00:00,1.02586,1.0285,1.02509,1.02593,1.02578,1.02851,1.02508,1.02586,35064
2013-04-23 21:00:00,1.02593,1.02787,1.02471,1.02556,1.02586,1.02783,1.02467,1.02544,29708
2013-04-24 21:00:00,1.02556,1.0261,1.01859,1.0201,1.02544,1.02613,1.01854,1.02001,30879
2013-04-25 21:00:00,1.0201,1.02145,1.01579,1.01745,1.02001,1.02144,1.01577,1.01709,30023
2013-04-28 21:00:00,1.01763,1.01763,1.01082,1.01147,1.01646,1.017,1.0108,1.01143,24525
2013-04-29 21:00:00,1.01147,1.01236,1.00535,1.00734,1.01143,1.01234,1.00535,1.00715,29335
2013-04-30 21:00:00,1.00734,1.01001,1.00517,1.00834,1.00715,1.00999,1.00513,1.00823,27617
2013-05-01 21:00:00,1.00834,1.01101,1.00596,1.01042,1.00823,1.01096,1.00594,1.01039,33384
2013-05-02 21:00:00,1.01042,1.01323,1.00767,1.00827,1.01039,1.01323,1.00764,1.00801,32731
2013-05-05 21:00:00,1.00867,1.00962,1.0065,1.00698,1.00751,1.0096,1.00646,1.00684,20222
2013-05-06 21:00:00,1.00698,1.00828,1.00368,1.0044,1.00684,1.0083,1.00366,1.00426,26418
2013-05-07 21:00:00,1.0044,1.00589,1.00179,1.00332,1.00426,1.00587,1.00178,1.00323,25729
2013-05-08 21:00:00,1.00332,1.00899,1.00139,1.00686,1.00323,1.00896,1.00137,1.00669,34861
2013-05-09 21:00:00,1.00686,1.01524,1.00641,1.01076,1.00669,1.01525,1.00605,1.01055,46492
2013-05-12 21:00:00,1.01201,1.01329,1.00824,1.01068,1.01144,1.01331,1.00822,1.01061,51201
2013-05-13 21:00:00,1.01068,1.01827,1.009,1.01805,1.01061,1.01822,1.00897,1.01799,62834
2013-05-14 21:00:00,1.01805,1.02193,1.01577,1.01603,1.01799,1.02192,1.0157,1.01576,59321
2013-05-15 21:00:00,1.01603,1.02075,1.01492,1.01921,1.01576,1.02073,1.01489,1.01938,67848
2013-05-16 21:00:00,1.01921,1.03134,1.01812,1.02794,1.01938,1.0313,1.01799,1.0277,76835
2013-05-19 21:00:00,1.02861,1.02962,1.02173,1.02431,1.02839,1.02959,1.02171,1.02417,38691
2013-05-20 21:00:00,1.02431,1.03214,1.0236,1.02694,1.02417,1.03214,1.02353,1.02685,43110
2013-05-21 21:00:00,1.02694,1.03879,1.02511,1.03686,1.02685,1.03879,1.02507,1.03677,64778
2013-05-22 21:00:00,1.03686,1.03935,1.02861,1.03017,1.03677,1.03934,1.0286,1.03015,59320
2013-05-23 21:00:00,1.03017,1.03557,1.03003,1.03184,1.03015,1.03556,1.02986,1.03154,41243
2013-05-26 21:00:00,1.03136,1.03447,1.0311,1.03417,1.03013,1.03443,1.03013,1.03369,18385
2013-05-27 21:00:00,1.03417,1.04081,1.03247,1.03994,1.03369,1.04084,1.03245,1.03967,39598
2013-05-28 21:00:00,1.03994,1.04203,1.03462,1.03504,1.03967,1.0421,1.03458,1.03485,48689
2013-05-29 21:00:00,1.03504,1.03882,1.02966,1.02975,1.03485,1.03882,1.02961,1.02962,47658
2013-05-30 21:00:00,1.02975,1.03814,1.02958,1.03676,1.02962,1.03814,1.02935,1.03654,53281
2013-06-02 21:00:00,1.03761,1.03809,1.02619,1.02812,1.03726,1.03749,1.02616,1.02784,48919
2013-06-03 21:00:00,1.02812,1.03618,1.02754,1.03426,1.02784,1.03614,1.02725,1.03396,47353
2013-06-04 21:00:00,1.03426,1.03801,1.03275,1.0345,1.03396,1.03802,1.03273,1.03426,49180
2013-06-05 21:00:00,1.0345,1.03676,1.01981,1.02634,1.03426,1.03672,1.01975,1.02617,64095
2013-06-06 21:00:00,1.02634,1.02882,1.01671,1.01935,1.02617,1.0288,1.01666,1.01899,62693
2013-06-09 21:00:00,1.02249,1.02258,1.01685,1.0195,1.02121,1.02233,1.01681,1.01925,42394
2013-06-10 21:00:00,1.0195,1.02516,1.01756,1.01904,1.01925,1.02514,1.01752,1.01888,53363
2013-06-11 21:00:00,1.01904,1.02175,1.01557,1.02121,1.01888,1.02173,1.01554,1.02097,47817
2013-06-12 21:00:00,1.02121,1.02263,1.01481,1.01594,1.02097,1.02264,1.01474,1.01556,52159
2013-06-13 21:00:00,1.01594,1.01871,1.01374,1.01766,1.01556,1.0187,1.01372,1.01736,44012
2013-06-16 21:00:00,1.01765,1.02056,1.01501,1.01928,1.01735,1.02053,1.01498,1.01799,31975
2013-06-17 21:00:00,1.01928,1.02172,1.01772,1.02151,1.01799,1.02169,1.01769,1.02136,33984
2013-06-18 21:00:00,1.02151,1.0287,1.01741,1.0275,1.02136,1.02865,1.01726,1.02724,54477
2013-06-19 21:00:00,1.0275,1.03942,1.02677,1.03876,1.02724,1.0394,1.02669,1.03845,72153
2013-06-20 21:00:00,1.03876,1.04889,1.03632,1.0466,1.03845,1.04886,1.03628,1.04561,62021
2013-06-23 21:00:00,1.04869,1.05565,1.04704,1.05001,1.04765,1.05562,1.04703,1.05001,66637
2013-06-24 21:00:00,1.05001,1.05478,1.0458,1.05163,1.05001,1.05476,1.04578,1.05142,63253
2013-06-25 21:00:00,1.05163,1.05276,1.0458,1.04753,1.05142,1.05279,1.04577,1.04674,54065
2013-06-26 21:00:00,1.04753,1.05045,1.04245,1.04782,1.04674,1.05044,1.04242,1.04764,51623
2013-06-27 21:00:00,1.04782,1.05537,1.04544,1.05235,1.04764,1.05534,1.0454,1.05135,59620
2013-06-30 21:00:00,1.05341,1.05343,1.04875,1.04973,1.05242,1.0534,1.04872,1.04962,40186
2013-07-01 21:00:00,1.04973,1.05782,1.04934,1.05449,1.04962,1.05779,1.04919,1.05428,50988
2013-07-02 21:00:00,1.05449,1.05649,1.05045,1.05067,1.05428,1.05648,1.05028,1.0503,48160
2013-07-03 21:00:00,1.05067,1.05577,1.04719,1.05159,1.0503,1.05575,1.04717,1.05133,42613
2013-07-04 21:00:00,1.05159,1.06095,1.05114,1.0581,1.05133,1.06093,1.05112,1.05709,53721
2013-07-07 21:00:00,1.05909,1.05909,1.05467,1.05596,1.05781,1.05855,1.05465,1.05584,33372
2013-07-08 21:00:00,1.05596,1.05747,1.05137,1.05296,1.05584,1.05747,1.05136,1.05278,41596
2013-07-09 21:00:00,1.05296,1.05405,1.04476,1.0468,1.05278,1.05403,1.04472,1.04623,50755
2013-07-10 21:00:00,1.0468,1.04748,1.03266,1.03684,1.04623,1.0472,1.0326,1.03649,72329
2013-07-11 21:00:00,1.03684,1.04048,1.03597,1.03977,1.03649,1.04043,1.03583,1.03963,44661
2013-07-14 21:00:00,1.03898,1.04333,1.03805,1.04281,1.03839,1.04334,1.03799,1.04263,35714
2013-07-15 21:00:00,1.04281,1.04426,1.03639,1.03711,1.04263,1.04422,1.03636,1.03656,44240
2013-07-16 21:00:00,1.03711,1.04459,1.03558,1.04068,1.03656,1.04391,1.03557,1.04049,49278
2013-07-17 21:00:00,1.04068,1.04396,1.03755,1.03799,1.04049,1.04393,1.03751,1.03761,40231
2013-07-18 21:00:00,1.03799,1.03935,1.0356,1.03697,1.03761,1.03933,1.03556,1.03633,41032
2013-07-21 21:00:00,1.03707,1.03707,1.03216,1.03339,1.03581,1.03705,1.03214,1.03321,36119
2013-07-22 21:00:00,1.03339,1.03493,1.02777,1.02884,1.03321,1.03492,1.02775,1.02865,38595
2013-07-23 21:00:00,1.02884,1.03253,1.02626,1.03134,1.02865,1.03249,1.02626,1.0312,46937
2013-07-24 21:00:00,1.03134,1.0321,1.02554,1.02798,1.0312,1.03196,1.02552,1.02792,43863
2013-07-25 21:00:00,1.02798,1.03031,1.02624,1.02787,1.02792,1.03029,1.0262,1.02738,35869
2013-07-28 21:00:00,1.02876,1.02878,1.02623,1.02756,1.0279,1.02849,1.02618,1.02756,21783
2013-07-29 21:00:00,1.02667,1.03107,1.02584,1.0308,1.02645,1.03106,1.02584,1.03023,38526
2013-07-30 21:00:00,1.0308,1.03369,1.02463,1.02772,1.03023,1.03365,1.02455,1.02765,56367
2013-07-31 21:00:00,1.02772,1.03514,1.02657,1.03462,1.02765,1.03511,1.0265,1.03454,48161
2013-08-01 21:00:00,1.03462,1.04028,1.03387,1.03925,1.03454,1.04026,1.0338,1.03862,48469
2013-08-04 21:00:00,1.03966,1.04037,1.03599,1.03627,1.0386,1.04036,1.03594,1.03635,33007
2013-08-05 21:00:00,1.03627,1.03908,1.03487,1.03756,1.03635,1.03906,1.03481,1.03748,34465
2013-08-06 21:00:00,1.03756,1.04454,1.03683,1.0425,1.03748,1.04454,1.03677,1.04229,42447
2013-08-07 21:00:00,1.0425,1.04317,1.03038,1.03283,1.04229,1.04307,1.03034,1.03271,42015
2013-08-08 21:00:00,1.03283,1.03529,1.02752,1.02933,1.03271,1.03529,1.02753,1.0283,40535
2013-08-11 21:00:00,1.03059,1.03166,1.02802,1.03053,1.02931,1.03168,1.02803,1.03049,32692
2013-08-12 21:00:00,1.03053,1.03487,1.03021,1.03445,1.03049,1.03485,1.03013,1.03434,36594
2013-08-13 21:00:00,1.03445,1.03699,1.03188,1.03399,1.03434,1.03697,1.03185,1.03402,36105
2013-08-14 21:00:00,1.03399,1.03645,1.03001,1.03049,1.03402,1.03644,1.03002,1.03069,51152
2013-08-15 21:00:00,1.03049,1.03606,1.02938,1.03425,1.03069,1.03601,1.02935,1.03386,40063
2013-08-18 21:00:00,1.03439,1.03484,1.03162,1.03463,1.03413,1.03482,1.03161,1.03451,31193
2013-08-19 21:00:00,1.03463,1.04017,1.03406,1.03948,1.03451,1.04015,1.03217,1.03936,39977
2013-08-20 21:00:00,1.03948,1.04827,1.03903,1.04724,1.03936,1.04823,1.03877,1.04703,47247
2013-08-21 21:00:00,1.04724,1.05304,1.04712,1.05193,1.04703,1.05305,1.04692,1.05179,43878
2013-08-22 21:00:00,1.05193,1.05694,1.0496,1.0503,1.05179,1.05683,1.04958,1.04958,43938
2013-08-25 21:00:00,1.05194,1.05337,1.04983,1.05042,1.05066,1.05335,1.04981,1.05031,23213
2013-08-26 21:00:00,1.05042,1.05401,1.04723,1.04752,1.05031,1.054,1.04719,1.04735,34960
2013-08-27 21:00:00,1.04752,1.05115,1.0473,1.04884,1.04735,1.05114,1.04714,1.04874,39850
2013-08-28 21:00:00,1.04884,1.05414,1.04802,1.0536,1.04874,1.0541,1.04798,1.0536,35327
2013-08-29 21:00:00,1.0536,1.05581,1.05092,1.05425,1.0536,1.05581,1.05086,1.05326,37475
2013-09-01 21:00:00,1.05338,1.05583,1.05169,1.05503,1.05269,1.05585,1.05165,1.05486,20502
2013-09-02 21:00:00,1.05503,1.05601,1.05094,1.05347,1.05486,1.05597,1.05092,1.05336,35919
2013-09-03 21:00:00,1.05347,1.05427,1.04757,1.04959,1.05336,1.05423,1.04756,1.04947,36134
2013-09-04 21:00:00,1.04959,1.05163,1.0476,1.05058,1.04947,1.05161,1.04761,1.05037,34506
2013-09-05 21:00:00,1.05058,1.05059,1.03814,1.04161,1.05037,1.05052,1.03813,1.04077,36534
2013-09-08 21:00:00,1.04199,1.04219,1.036,1.03766,1.04081,1.0419,1.03596,1.03754,24955
2013-09-09 21:00:00,1.03766,1.03801,1.03307,1.03491,1.03754,1.038,1.03306,1.03478,28520
2013-09-10 21:00:00,1.03491,1.03653,1.0314,1.03196,1.03478,1.03651,1.03136,1.03184,29646
2013-09-11 21:00:00,1.03196,1.03362,1.03063,1.03244,1.03184,1.03363,1.03058,1.03232,32947
2013-09-12 21:00:00,1.03244,1.03572,1.0323,1.03534,1.03232,1.03557,1.03214,1.03512,29583
2013-09-15 21:00:00,1.03235,1.03269,1.02828,1.0324,1.03111,1.03265,1.02825,1.03228,30893
2013-09-16 21:00:00,1.0324,1.0335,1.02748,1.02982,1.03228,1.03348,1.02743,1.0297,26156
2013-09-17 21:00:00,1.02982,1.03183,1.02018,1.02255,1.0297,1.03182,1.02013,1.02227,40480
2013-09-18 21:00:00,1.02255,1.02677,1.01825,1.02657,1.02227,1.02672,1.01824,1.0264,42419
2013-09-19 21:00:00,1.02657,1.03113,1.0263,1.03079,1.0264,1.03109,1.02624,1.03033,29880
2013-09-22 21:00:00,1.03112,1.03123,1.02748,1.02846,1.03051,1.03097,1.02748,1.02836,26918
2013-09-23 21:00:00,1.02846,1.03111,1.02714,1.03031,1.02836,1.03108,1.02683,1.03018,25811
2013-09-24 21:00:00,1.03031,1.03195,1.02864,1.03147,1.03018,1.03193,1.02862,1.03137,27758
2013-09-25 21:00:00,1.03147,1.03407,1.03031,1.03103,1.03137,1.03404,1.0303,1.03091,25164
2013-09-26 21:00:00,1.03103,1.03322,1.02984,1.0308,1.03091,1.0332,1.02976,1.03014,24703
2013-09-29 21:00:00,1.03187,1.03196,1.02754,1.03081,1.03175,1.03185,1.02753,1.03085,30266
2013-09-30 21:00:00,1.03081,1.0337,1.0288,1.03254,1.03085,1.03367,1.02877,1.03249,31164
2013-10-01 21:00:00,1.03254,1.03565,1.03242,1.03371,1.03249,1.03567,1.03229,1.03362,27245
2013-10-02 21:00:00,1.03371,1.03399,1.03131,1.03315,1.03362,1.03397,1.03129,1.03326,29330
2013-10-03 21:00:00,1.03315,1.03406,1.02905,1.02967,1.03326,1.03403,1.02901,1.02945,23107
2013-10-06 21:00:00,1.03017,1.03337,1.0295,1.03128,1.02923,1.03337,1.02896,1.03121,21506
2013-10-07 21:00:00,1.03128,1.03738,1.03075,1.03697,1.03121,1.03738,1.03075,1.03681,25168
2013-10-08 21:00:00,1.03697,1.04075,1.03538,1.03947,1.03681,1.04073,1.03532,1.03938,27235
2013-10-09 21:00:00,1.03947,1.04198,1.03719,1.0398,1.03938,1.04198,1.03719,1.03974,24015
2013-10-10 21:00:00,1.0398,1.04127,1.03406,1.03564,1.03974,1.04123,1.034,1.03479,26066
2013-10-13 21:00:00,1.03726,1.0373,1.03424,1.03513,1.03704,1.03704,1.03421,1.03528,16626
2013-10-14 21:00:00,1.03513,1.03913,1.03319,1.03819,1.03528,1.0391,1.03315,1.03803,23787
2013-10-15 21:00:00,1.03819,1.03856,1.03269,1.03274,1.03803,1.03853,1.03258,1.03269,25452
2013-10-16 21:00:00,1.03274,1.03327,1.0281,1.02918,1.03269,1.03321,1.02809,1.02932,28460
2013-10-17 21:00:00,1.02918,1.03042,1.02772,1.02935,1.02932,1.03012,1.02774,1.02849,19794
2013-10-20 21:00:00,1.02918,1.03045,1.02897,1.03037,1.02904,1.03036,1.02894,1.03025,14669
2013-10-21 21:00:00,1.03037,1.03101,1.02711,1.02873,1.03025,1.031,1.02711,1.02882,22932
2013-10-22 21:00:00,1.02873,1.0397,1.02829,1.03853,1.02882,1.03972,1.02825,1.03843,32936
2013-10-23 21:00:00,1.03853,1.04377,1.03663,1.042,1.03843,1.04382,1.03659,1.0421,26423
2013-10-24 21:00:00,1.042,1.0461,1.04109,1.04555,1.0421,1.04607,1.04103,1.04493,22987
2013-10-27 21:00:00,1.04497,1.04519,1.04293,1.04448,1.04464,1.04516,1.04288,1.04435,17747
2013-10-28 21:00:00,1.04448,1.04712,1.04276,1.0469,1.04435,1.04712,1.04277,1.04683,23060
2013-10-29 21:00:00,1.0469,1.0497,1.0441,1.04788,1.04683,1.04987,1.04408,1.04776,26891
2013-10-30 21:00:00,1.04788,1.04902,1.04126,1.04331,1.04776,1.04901,1.04124,1.04289,27838
2013-10-31 21:00:00,1.04331,1.04541,1.0412,1.04246,1.04289,1.0454,1.04117,1.04216,24387
2013-11-03 22:00:00,1.04222,1.04287,1.03981,1.04238,1.04147,1.04282,1.03981,1.04242,18506
2013-11-04 22:00:00,1.04238,1.04618,1.04171,1.04551,1.04242,1.04622,1.04169,1.0455,23736
2013-11-05 22:00:00,1.04551,1.04595,1.04117,1.04192,1.0455,1.04592,1.04117,1.04182,21098
2013-11-06 22:00:00,1.04192,1.04637,1.04059,1.0459,1.04182,1.04632,1.04057,1.04602,33488
2013-11-07 22:00:00,1.0459,1.05035,1.0446,1.048,1.04602,1.05035,1.04455,1.04754,31370
2013-11-10 22:00:00,1.04838,1.04867,1.04657,1.04771,1.04834,1.04861,1.04654,1.04735,16082
2013-11-11 22:00:00,1.04771,1.05086,1.04639,1.04941,1.04735,1.05085,1.04637,1.04947,24785
2013-11-12 22:00:00,1.04941,1.04966,1.04527,1.04557,1.04947,1.04965,1.04519,1.04546,22688
2013-11-13 22:00:00,1.04557,1.05261,1.04406,1.04676,1.04546,1.05259,1.04402,1.04661,31674
2013-11-14 22:00:00,1.04676,1.04847,1.0438,1.04409,1.04661,1.04847,1.04355,1.04355,21143
2013-11-17 22:00:00,1.04386,1.04425,1.04151,1.04302,1.04374,1.04426,1.04149,1.04283,20267
2013-11-18 22:00:00,1.04302,1.04856,1.04156,1.04703,1.04283,1.04852,1.04153,1.04693,23529
2013-11-19 22:00:00,1.04703,1.04743,1.04363,1.04537,1.04693,1.04739,1.0436,1.04521,31957
2013-11-20 22:00:00,1.04537,1.05267,1.04492,1.05206,1.04521,1.05266,1.04456,1.05192,31088
2013-11-21 22:00:00,1.05206,1.05691,1.05158,1.05176,1.05192,1.05693,1.05149,1.05153,28603
2013-11-24 22:00:00,1.05361,1.05834,1.05238,1.05444,1.0528,1.05831,1.05216,1.05426,24269
2013-11-25 22:00:00,1.05444,1.05585,1.05205,1.05418,1.05426,1.05584,1.05201,1.05407,28034
2013-11-26 22:00:00,1.05418,1.06028,1.05315,1.05952,1.05407,1.06027,1.05315,1.0594,27547
2013-11-27 22:00:00,1.05952,1.05981,1.05712,1.05826,1.0594,1.0598,1.0571,1.05808,16500
2013-11-28 22:00:00,1.05826,1.06288,1.05593,1.06203,1.05808,1.06284,1.05591,1.06084,28924
2013-12-01 22:00:00,1.06248,1.06543,1.06142,1.06429,1.06216,1.06541,1.06139,1.06429,56503
2013-12-02 22:00:00,1.06429,1.06729,1.06314,1.06505,1.06429,1.06725,1.0631,1.06488,56947
2013-12-03 22:00:00,1.06505,1.07074,1.06385,1.06848,1.06488,1.0707,1.06382,1.06828,81766
2013-12-04 22:00:00,1.06848,1.06993,1.06246,1.06503,1.06828,1.06994,1.06247,1.06519,77860
2013-12-05 22:00:00,1.06503,1.07096,1.06225,1.06432,1.06519,1.07084,1.06223,1.06345,79631
2013-12-08 22:00:00,1.06529,1.06702,1.06265,1.06273,1.06439,1.06702,1.06268,1.06268,48261
2013-12-09 22:00:00,1.06273,1.06459,1.06015,1.06028,1.06268,1.06457,1.06009,1.06013,51188
2013-12-10 22:00:00,1.06028,1.06202,1.05849,1.05906,1.06013,1.062,1.05845,1.05894,51880
2013-12-11 22:00:00,1.05906,1.06564,1.05608,1.06404,1.05894,1.0656,1.05607,1.06397,68822
2013-12-12 22:00:00,1.06404,1.06695,1.05818,1.05934,1.06397,1.0669,1.05805,1.05805,51973
2013-12-15 22:00:00,1.05961,1.05962,1.05727,1.05942,1.05884,1.05955,1.05725,1.05952,41163
2013-12-16 22:00:00,1.05942,1.06183,1.05766,1.06083,1.05952,1.06177,1.05761,1.06068,46907
2013-12-17 22:00:00,1.06083,1.07032,1.06019,1.06986,1.06068,1.07036,1.06014,1.07003,90646
2013-12-18 22:00:00,1.06986,1.0728,1.06609,1.06645,1.07003,1.07279,1.06606,1.06632,61285
2013-12-19 22:00:00,1.06645,1.0738,1.06281,1.0641,1.06632,1.07374,1.06278,1.06311,59314
2013-12-22 22:00:00,1.06446,1.06535,1.05818,1.06065,1.0636,1.06529,1.05816,1.06046,40358
2013-12-23 22:00:00,1.06065,1.06363,1.06059,1.06205,1.06046,1.0635,1.06022,1.06188,26272
2013-12-25 22:00:00,1.06205,1.06502,1.06165,1.06486,1.06188,1.06497,1.0616,1.06464,14140
2013-12-26 22:00:00,1.06486,1.0719,1.06199,1.071,1.06464,1.07189,1.06193,1.07018,40985
2013-12-29 22:00:00,1.07039,1.07279,1.06369,1.06456,1.0701,1.07274,1.06364,1.06467,35624
2013-12-30 22:00:00,1.06456,1.06574,1.06171,1.06373,1.06467,1.06565,1.06169,1.06354,26205
2014-01-01 22:00:00,1.06373,1.06782,1.05886,1.06707,1.06354,1.0678,1.05884,1.0669,50630
2014-01-02 22:00:00,1.06707,1.06723,1.06021,1.06392,1.0669,1.06719,1.06023,1.06322,47568
2014-01-05 22:00:00,1.0637,1.06809,1.06092,1.06553,1.0634,1.06808,1.06086,1.06553,49605
2014-01-06 22:00:00,1.06553,1.07814,1.06542,1.07681,1.06553,1.07815,1.06477,1.07668,66405
2014-01-07 22:00:00,1.07681,1.08306,1.07619,1.08205,1.07668,1.08302,1.0761,1.08179,74269
2014-01-08 22:00:00,1.08205,1.08749,1.08194,1.08438,1.08179,1.08746,1.08169,1.08439,62564
2014-01-09 22:00:00,1.08438,1.09469,1.08381,1.0903,1.08439,1.09461,1.08371,1.08957,90524
2014-01-12 22:00:00,1.09104,1.09296,1.08429,1.0861,1.09056,1.09293,1.08426,1.08621,58613
2014-01-13 22:00:00,1.0861,1.09592,1.08599,1.09462,1.08621,1.09588,1.08587,1.09476,61653
2014-01-14 22:00:00,1.09462,1.09917,1.09203,1.09345,1.09476,1.09914,1.09203,1.09361,62982
2014-01-15 22:00:00,1.09345,1.09631,1.09054,1.09309,1.09361,1.09628,1.09051,1.09311,57839
2014-01-16 22:00:00,1.09309,1.0984,1.09266,1.09645,1.09311,1.09839,1.09261,1.09627,49917
2014-01-19 22:00:00,1.09643,1.09726,1.09301,1.0953,1.09627,1.09722,1.09295,1.09444,34408
2014-01-20 22:00:00,1.0953,1.10196,1.09433,1.09678,1.09444,1.10189,1.09392,1.09661,54535
2014-01-21 22:00:00,1.09678,1.10923,1.09537,1.10889,1.09661,1.10919,1.09535,1.10876,72540
2014-01-22 22:00:00,1.10889,1.11739,1.10834,1.11024,1.10876,1.11739,1.10821,1.11006,110265
2014-01-23 22:00:00,1.11024,1.11376,1.10522,1.10882,1.11006,1.11374,1.10508,1.10798,93002
2014-01-26 22:00:00,1.10705,1.11171,1.10318,1.11165,1.10629,1.11175,1.10318,1.11146,63068
2014-01-27 22:00:00,1.11165,1.11771,1.10789,1.11531,1.11146,1.11771,1.10783,1.11517,62626
2014-01-28 22:00:00,1.11531,1.11872,1.11027,1.11682,1.11517,1.1187,1.11024,1.11678,83514
2014-01-29 22:00:00,1.11682,1.1199,1.1151,1.11595,1.11678,1.12004,1.11508,1.11588,62251
2014-01-30 22:00:00,1.11595,1.12243,1.10883,1.11333,1.11588,1.12244,1.10877,1.11261,80150
2014-02-02 22:00:00,1.11207,1.11339,1.10413,1.11156,1.11087,1.11334,1.10413,1.11172,66174
2014-02-03 22:00:00,1.11156,1.11238,1.10486,1.10831,1.11172,1.11235,1.10483,1.1081,65689
2014-02-04 22:00:00,1.10831,1.11211,1.10374,1.10842,1.1081,1.11214,1.10368,1.1082,68352
2014-02-05 22:00:00,1.10842,1.11226,1.10508,1.107,1.1082,1.11227,1.10506,1.10694,59109
2014-02-06 22:00:00,1.107,1.10796,1.09679,1.10336,1.10694,1.1079,1.09676,1.10329,69614
2014-02-09 22:00:00,1.10432,1.10624,1.10188,1.10585,1.10339,1.10622,1.10186,1.10584,40440
2014-02-10 22:00:00,1.10585,1.10907,1.10032,1.10096,1.10584,1.10902,1.1003,1.10077,57028
2014-02-11 22:00:00,1.10096,1.10253,1.09761,1.10033,1.10077,1.1025,1.09763,1.10018,53500
2014-02-12 22:00:00,1.10033,1.10262,1.09545,1.0977,1.10018,1.10265,1.09544,1.09761,55207
2014-02-13 22:00:00,1.0977,1.09902,1.09404,1.09875,1.09761,1.09901,1.09404,1.09859,52609
2014-02-16 22:00:00,1.09873,1.0991,1.09533,1.09671,1.09852,1.09875,1.09529,1.09619,29467
2014-02-17 22:00:00,1.09671,1.09768,1.09401,1.09491,1.09619,1.09764,1.094,1.09464,51236
2014-02-18 22:00:00,1.09491,1.1087,1.09105,1.10805,1.09464,1.10865,1.09102,1.10782,71785
2014-02-19 22:00:00,1.10805,1.1113,1.10607,1.10991,1.10782,1.11126,1.10605,1.10979,69099
2014-02-20 22:00:00,1.10991,1.1.9.7,1.10943,1.11151,1.10979,1.11945,1.10935,1.1113,81292
2014-02-23 22:00:00,1.11069,1.11431,1.10546,1.10627,1.11049,1.11427,1.10545,1.10559,53120
2014-02-24 22:00:00,1.10627,1.10961,1.10546,1.10851,1.10559,1.10962,1.10542,1.10839,47694
2014-02-25 22:00:00,1.10851,1.11449,1.10731,1.11281,1.10839,1.11445,1.10731,1.11272,62488
2014-02-26 22:00:00,1.11281,1.11599,1.1118,1.11211,1.11272,1.11596,1.11178,1.11198,62138
2014-02-27 22:00:00,1.11211,1.11481,1.10408,1.10673,1.11198,1.11462,1.10404,1.1065,74531
2014-03-02 22:00:00,1.10821,1.11105,1.10387,1.10771,1.10759,1.11105,1.10384,1.10759,60637
2014-03-03 22:00:00,1.10771,1.1118,1.10624,1.10921,1.10759,1.1118,1.10622,1.10909,53692
2014-03-04 22:00:00,1.10921,1.11011,1.10291,1.10302,1.10909,1.10997,1.10284,1.10286,59800
2014-03-05 22:00:00,1.10302,1.10467,1.09555,1.09852,1.10286,1.10461,1.09553,1.09839,66773
2014-03-06 22:00:00,1.09852,1.11012,1.09807,1.1085,1.09839,1.11007,1.09761,1.1082,61389
2014-03-09 21:00:00,1.10949,1.11312,1.10874,1.11082,1.1.9.9,1.11309,1.10871,1.11068,46058
2014-03-10 21:00:00,1.11082,1.11311,1.10719,1.11072,1.11068,1.11308,1.10715,1.11053,46685
2014-03-11 21:00:00,1.11072,1.11541,1.10905,1.11194,1.11053,1.11538,1.10903,1.11181,56641
2014-03-12 21:00:00,1.11194,1.11232,1.10431,1.10767,1.11181,1.11226,1.10435,1.10738,68535
2014-03-13 21:00:00,1.10767,1.11109,1.10651,1.1103,1.10738,1.11107,1.10645,1.1.9.9,59415
2014-03-16 21:00:00,1.11041,1.11082,1.10451,1.10542,1.11006,1.11079,1.10449,1.10508,49178
2014-03-17 21:00:00,1.10542,1.11467,1.10258,1.11362,1.10508,1.11465,1.10242,1.11343,68007
2014-03-18 21:00:00,1.11362,1.12717,1.11224,1.12397,1.11343,1.12714,1.11222,1.12371,96165
2014-03-19 21:00:00,1.12397,1.12789,1.12344,1.12442,1.12371,1.12785,1.12342,1.12428,61937
